poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
80603,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Kansas,8/31/22,9/7/22,,"",,161165,392,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8931,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Holland,29622,Mark R. Holland,35.0
80603,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Kansas,8/31/22,9/7/22,,"",,161165,392,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8931,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Moran,29283,Jerry Moran,54.0
80604,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Louisiana,8/31/22,9/7/22,,"",,161166,506,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8933,2022,U.S. Senate,2,Class III,11/8/22,jungle primary,false,false,DEM,Chambers,29460,Gary Chambers,16.0
80604,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Louisiana,8/31/22,9/7/22,,"",,161166,506,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8933,2022,U.S. Senate,2,Class III,11/8/22,jungle primary,false,false,REP,Kennedy,29284,John Kennedy,51.0
80604,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Louisiana,8/31/22,9/7/22,,"",,161166,506,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8933,2022,U.S. Senate,2,Class III,11/8/22,jungle primary,false,false,DEM,Mixon,29461,Luke Mixon,8.0
80604,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Louisiana,8/31/22,9/7/22,,"",,161166,506,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8933,2022,U.S. Senate,2,Class III,11/8/22,jungle primary,false,false,DEM,Steib,29462,Syrita Steib,6.0
80605,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Ohio,8/31/22,9/7/22,,"",,161167,831,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Ryan,19168,Tim Ryan,45.0
80605,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Ohio,8/31/22,9/7/22,,"",,161167,831,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Vance,19167,J.D. Vance,39.0
80606,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Oklahoma,8/31/22,9/7/22,,"",,161168,522,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8943,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,M. Horn,30519,Madison Horn,29.0
80606,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Oklahoma,8/31/22,9/7/22,,"",,161168,522,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8943,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Lankford,29287,James Lankford,59.0
80607,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Pennsylvania,8/31/22,9/7/22,,"",,161170,828,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Fetterman,20700,John Fetterman,57.0
80607,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,Pennsylvania,8/31/22,9/7/22,,"",,161170,828,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Oz,28740,Mehmet Oz,36.0
80608,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,South Carolina,8/31/22,9/7/22,,"",,161171,600,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8946,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Matthews,29922,Krystle Matthews,37.0
80608,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,South Carolina,8/31/22,9/7/22,,"",,161171,600,lv,,lv,,9/13/22 14:06,"",https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,"",false,,8946,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Scott,29289,Tim Scott,54.0
80562,235,InsiderAdvantage,364,FOX35 Orlando,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,Florida,9/5/22,9/6/22,,"",,160999,550,lv,,lv,,9/9/22 09:12,"",https://www.fox35orlando.com/news/florida-election-marco-rubio-has-slight-lead-over-val-demings-in-new-poll,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,44.0
80562,235,InsiderAdvantage,364,FOX35 Orlando,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,Florida,9/5/22,9/6/22,,"",,160999,550,lv,,lv,,9/9/22 09:12,"",https://www.fox35orlando.com/news/florida-election-marco-rubio-has-slight-lead-over-val-demings-in-new-poll,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,46.0
80572,1102,Emerson College Polling Society,"960,1729",The Hill | PIX 11,Emerson College,88,Emerson College,A-,IVR/Online/Text,New York,9/4/22,9/6/22,,"",,161017,1000,lv,,lv,,9/9/22 16:11,"",https://emersoncollegepolling.com/new-york-2022-hochul-maintains-double-digit-lead-over-zeldin-bidens-approval-increases-10-points-among-young-voters/,"",false,,8939,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Schumer,29286,Charles E. Schumer,55.0
80572,1102,Emerson College Polling Society,"960,1729",The Hill | PIX 11,Emerson College,88,Emerson College,A-,IVR/Online/Text,New York,9/4/22,9/6/22,,"",,161017,1000,lv,,lv,,9/9/22 16:11,"",https://emersoncollegepolling.com/new-york-2022-hochul-maintains-double-digit-lead-over-zeldin-bidens-approval-increases-10-points-among-young-voters/,"",false,,8939,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Pinion,29771,Joe Pinion,30.8
79978,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,North Carolina,9/1/22,9/4/22,,"",,160368,1079,lv,,lv,,9/7/22 18:43,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/NC-Gen-Poll-Report-0907.pdf,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Beasley,28722,Cheri Beasley,43.8
79978,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,North Carolina,9/1/22,9/4/22,,"",,160368,1079,lv,,lv,,9/7/22 18:43,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/NC-Gen-Poll-Report-0907.pdf,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Budd,28723,Ted Budd,46.6
79978,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,North Carolina,9/1/22,9/4/22,,"",,160368,1079,lv,,lv,,9/7/22 18:43,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/NC-Gen-Poll-Report-0907.pdf,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Bray,29812,Shannon W. Bray,1.8
79978,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,North Carolina,9/1/22,9/4/22,,"",,160368,1079,lv,,lv,,9/7/22 18:43,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/NC-Gen-Poll-Report-0907.pdf,"",false,REP,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,GRE,Hoh,30194,Matthew Hoh,0.9
80561,1256,RABA Research,"","",RABA Research,269,RABA Research,B/C,Online,Pennsylvania,8/31/22,9/3/22,,"",,160996,679,lv,,lv,,9/8/22 16:28,"",https://www.rabaresearch.com/wp-content/uploads/2022/09/RABA-Pennsylvania-Survey.pdf,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Fetterman,20700,John Fetterman,49.0
80561,1256,RABA Research,"","",RABA Research,269,RABA Research,B/C,Online,Pennsylvania,8/31/22,9/3/22,,"",,160996,679,lv,,lv,,9/8/22 16:28,"",https://www.rabaresearch.com/wp-content/uploads/2022/09/RABA-Pennsylvania-Survey.pdf,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Oz,28740,Mehmet Oz,40.0
79968,461,Susquehanna,"","",Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,Florida,8/29/22,9/3/22,,"",,160302,500,lv,,lv,,9/7/22 09:21,"",https://www.realclearpolitics.com/docs/2022/Susquehanna_FL_2022.pdf,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,44.0
79968,461,Susquehanna,"","",Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,Florida,8/29/22,9/3/22,,"",,160302,500,lv,,lv,,9/7/22 09:21,"",https://www.realclearpolitics.com/docs/2022/Susquehanna_FL_2022.pdf,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,47.0
79970,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,8/31/22,9/2/22,,"",,160305,987,rv,,rv,,9/7/22 09:32,"",https://centerstreetpac.com/poll-tim-ryan-leads-j-d-vance-48-to-39-in-ohios-senate-race/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Ryan,19168,Tim Ryan,44.0
79970,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,8/31/22,9/2/22,,"",,160305,987,rv,,rv,,9/7/22 09:32,"",https://centerstreetpac.com/poll-tim-ryan-leads-j-d-vance-48-to-39-in-ohios-senate-race/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Vance,19167,J.D. Vance,35.0
79970,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,8/31/22,9/2/22,,"",,160306,519,lv,,lv,,9/7/22 09:32,"",https://centerstreetpac.com/poll-tim-ryan-leads-j-d-vance-48-to-39-in-ohios-senate-race/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Ryan,19168,Tim Ryan,48.0
79970,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Ohio,8/31/22,9/2/22,,"",,160306,519,lv,,lv,,9/7/22 09:32,"",https://centerstreetpac.com/poll-tim-ryan-leads-j-d-vance-48-to-39-in-ohios-senate-race/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Vance,19167,J.D. Vance,39.0
80642,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Pennsylvania,8/31/22,9/1/22,,"",,161417,616,lv,,lv,,9/15/22 10:34,"",https://centerstreetpac.com/senate-polls-extremist-candidates-trail-democrats-in-arizona-georgia-and-pennsylvania-rubio-lee-maintain-leads-in-florida-and-utah/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Fetterman,20700,John Fetterman,55.0
80642,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Pennsylvania,8/31/22,9/1/22,,"",,161417,616,lv,,lv,,9/15/22 10:34,"",https://centerstreetpac.com/senate-polls-extremist-candidates-trail-democrats-in-arizona-georgia-and-pennsylvania-rubio-lee-maintain-leads-in-florida-and-utah/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Oz,28740,Mehmet Oz,36.0
80642,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Pennsylvania,8/31/22,9/1/22,,"",,161418,1012,rv,,rv,,9/15/22 10:34,"",https://centerstreetpac.com/senate-polls-extremist-candidates-trail-democrats-in-arizona-georgia-and-pennsylvania-rubio-lee-maintain-leads-in-florida-and-utah/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Fetterman,20700,John Fetterman,51.0
80642,1734,Center Street PAC,"","",Center Street PAC,715,Center Street PAC,,Online,Pennsylvania,8/31/22,9/1/22,,"",,161418,1012,rv,,rv,,9/15/22 10:34,"",https://centerstreetpac.com/senate-polls-extremist-candidates-trail-democrats-in-arizona-georgia-and-pennsylvania-rubio-lee-maintain-leads-in-florida-and-utah/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Oz,28740,Mehmet Oz,33.0
79925,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Washington,8/30/22,9/1/22,,"",,160231,1087,lv,,lv,,9/2/22 16:15,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/WA-General-Poll-Report-0902.pdf,"",false,REP,8950,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Murray,20850,Patty Murray,49.2
79925,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Washington,8/30/22,9/1/22,,"",,160231,1087,lv,,lv,,9/2/22 16:15,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/09/WA-General-Poll-Report-0902.pdf,"",false,REP,8950,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Smiley,20851,Tiffany Smiley,46.3
79990,1718,Impact Research,"","",Impact Research,14,ALG Research,B/C,,Utah,8/29/22,9/1/22,28829,Evan McMullin,IND,160425,800,lv,,lv,,9/8/22 10:25,"",https://twitter.com/JFRANCHIREPORTS/status/1567879094003695618,"",true,IND,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Lee,28827,Mike Lee,46.0
79990,1718,Impact Research,"","",Impact Research,14,ALG Research,B/C,,Utah,8/29/22,9/1/22,28829,Evan McMullin,IND,160425,800,lv,,lv,,9/8/22 10:25,"",https://twitter.com/JFRANCHIREPORTS/status/1567879094003695618,"",true,IND,8948,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,IND,McMullin,28829,Evan McMullin,47.0
79890,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Colorado,8/30/22,8/31/22,,"",,160145,782,v,,v,,8/31/22 13:14,"",https://www.publicpolicypolling.com/wp-content/uploads/2022/08/ColoradoAugust2022Poll.pdf,"",false,,8922,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Bennet,28366,Michael Bennet,46.0
79890,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Colorado,8/30/22,8/31/22,,"",,160145,782,v,,v,,8/31/22 13:14,"",https://www.publicpolicypolling.com/wp-content/uploads/2022/08/ColoradoAugust2022Poll.pdf,"",false,,8922,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,O'Dea,30404,Joe O'Dea,35.0
79890,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Colorado,8/30/22,8/31/22,,"",,160145,782,v,,v,,8/31/22 13:14,"",https://www.publicpolicypolling.com/wp-content/uploads/2022/08/ColoradoAugust2022Poll.pdf,"",false,,8922,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Peotter,30226,Brian Peotter,7.0
79967,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Text,Florida,8/24/22,8/31/22,,"",,160301,500,lv,,lv,,9/7/22 09:16,"",https://floridapolitics.com/archives/554211-new-polling-shows-ron-desantis-leading-charlie-crist-by-just-3-points/,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,47.0
79967,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Text,Florida,8/24/22,8/31/22,,"",,160301,500,lv,,lv,,9/7/22 09:16,"",https://floridapolitics.com/archives/554211-new-polling-shows-ron-desantis-leading-charlie-crist-by-just-3-points/,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,49.0
79891,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,8/29/22,8/30/22,,"",,160146,601,v,,v,,8/31/22 13:14,"",https://www.publicpolicypolling.com/wp-content/uploads/2022/08/NorthCarolinaAugust2022Poll.pdf,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Beasley,28722,Cheri Beasley,42.0
79891,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,8/29/22,8/30/22,,"",,160146,601,v,,v,,8/31/22 13:14,"",https://www.publicpolicypolling.com/wp-content/uploads/2022/08/NorthCarolinaAugust2022Poll.pdf,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Budd,28723,Ted Budd,41.0
79891,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,8/29/22,8/30/22,,"",,160146,601,v,,v,,8/31/22 13:14,"",https://www.publicpolicypolling.com/wp-content/uploads/2022/08/NorthCarolinaAugust2022Poll.pdf,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Bray,29812,Shannon W. Bray,5.0
79891,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,North Carolina,8/29/22,8/30/22,,"",,160146,601,v,,v,,8/31/22 13:14,"",https://www.publicpolicypolling.com/wp-content/uploads/2022/08/NorthCarolinaAugust2022Poll.pdf,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,GRE,Hoh,30194,Matthew Hoh,1.0
79910,921,Clarity,"1829,1830",Florida Watch | Progress Florida,Clarity Campaign Labs,52,Clarity Campaign Labs,B/C,Online,Florida,8/25/22,8/30/22,,"",,160208,3017,rv,,rv,,9/1/22 11:00,"",https://twitter.com/peterschorschfl/status/1565343541542682627,"",false,DEM,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,45.0
79910,921,Clarity,"1829,1830",Florida Watch | Progress Florida,Clarity Campaign Labs,52,Clarity Campaign Labs,B/C,Online,Florida,8/25/22,8/30/22,,"",,160208,3017,rv,,rv,,9/1/22 11:00,"",https://twitter.com/peterschorschfl/status/1565343541542682627,"",false,DEM,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,46.0
79879,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,Georgia,8/28/22,8/29/22,,"",,160070,600,lv,,lv,,8/30/22 12:49,"",https://emersoncollegepolling.com/georgia-2022-walker-holds-two-point-lead-over-warnock-in-tight-senate-race-kemp-leads-abrams-by-four/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Warnock,19086,Raphael Warnock,43.9
79879,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,Georgia,8/28/22,8/29/22,,"",,160070,600,lv,,lv,,8/30/22 12:49,"",https://emersoncollegepolling.com/georgia-2022-walker-holds-two-point-lead-over-warnock-in-tight-senate-race-kemp-leads-abrams-by-four/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Walker,19088,Herschel Junior Walker,45.6
79882,461,Susquehanna,"","",Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone/Online,Pennsylvania,8/22/22,8/29/22,,"",,160084,718,lv,,lv,,8/31/22 09:27,"",https://www.realclearpolitics.com/docs/2022/Topline-PAStatewide-Aug2022.pdf,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Fetterman,20700,John Fetterman,49.0
79882,461,Susquehanna,"","",Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone/Online,Pennsylvania,8/22/22,8/29/22,,"",,160084,718,lv,,lv,,8/31/22 09:27,"",https://www.realclearpolitics.com/docs/2022/Topline-PAStatewide-Aug2022.pdf,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Oz,28740,Mehmet Oz,44.0
79877,1581,Victory Geek,1859,The Illinoize,Victory Geek,581,Victory Geek,,IVR/Live Phone,Illinois,8/25/22,8/28/22,,"",,160066,512,lv,,lv,,8/30/22 10:49,"",https://theillinoize.substack.com/p/the-illinoize-exclusive-pritzker,"",false,,8928,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Duckworth,29281,Tammy Duckworth,58.0
